COD_PRODUTO;NOMEPRODUTOECOMM;COD_BARRAS;URLECOMMERCEIMG;PRODUCTURL
68921;Energético Red Bull Morango E Pêssego 250Ml;9002490258825;https://imagens.superkoch.com.br/9002490258825.jpg;https://www.superkoch.com.br/produtos/7068933/energetico-red-bull-morango-e-pessego-250ml
68923;Mop de PVA Condor;7891055609101;https://imagens.superkoch.com.br/7891055609101.jpg;https://www.superkoch.com.br/produtos/7072790/mop-de-pva-condor
68925;Saca Rolhas Inox 2 Estágios Dynasty;7893220083945;https://imagens.superkoch.com.br/7893220083945.jpg;https://www.superkoch.com.br/produtos/7075615/saca-rolhas-inox-2-estagios-dynasty
68926;-;-;-;0
68928;Sabonete Gipsy Perfume Dos Sonhos 80G;7897751901792;https://imagens.superkoch.com.br/7897751901792.jpg;https://www.superkoch.com.br/produtos/7075417/sabonete-gipsy-perfume-dos-sonhos-80g
68930;Panettone Duplo Chocolate Festtone 400G;7896438155602;https://imagens.superkoch.com.br/7896438155602.jpg;https://www.superkoch.com.br/produtos/7073343/panettone-duplo-chocolate-festtone-400g
68931;Panettone Festtone Gotas de Chocolate 80G;7896438150638;https://imagens.superkoch.com.br/7896438150638.jpg;https://www.superkoch.com.br/produtos/7073347/panettone-festtone-gotas-de-chocolate-80g
68932;Panettone Festtone Frutas 80G;7896438150621;https://imagens.superkoch.com.br/7896438150621.jpg;https://www.superkoch.com.br/produtos/7073345/panettone-festtone-frutas-80g
68934;Shampoo Clear Botanique Anticoceira Frasco Leve400 e Pague330Ml;7891150081628;https://imagens.superkoch.com.br/7891150081628.jpg;https://www.superkoch.com.br/produtos/7076332/shampoo-clear-botanique-anticoceira-frasco-leve400-e-pague330ml
68938;Kit Cereal Nestle Nescau 210G + Snow Flakes 230G;7891000361078;https://imagens.superkoch.com.br/7891000361078.jpg;https://www.superkoch.com.br/produtos/7070901/kit-cereal-nestle-nescau-210g-snow-flakes-230g
68946;-;-;-;0
68947;Máscara Tratamento Seda Boom Pró Cuvatura Hid Prof Pote com 500G;7891150088573;https://imagens.superkoch.com.br/7891150088573.jpg;https://www.superkoch.com.br/produtos/7072285/mascara-tratamento-seda-boom-pro-cuvatura-hid-prof-pote-com-500g
68951;Creme para Pentear Texturas Reais Cacheados Dove 355Ml;7891150087286;https://imagens.superkoch.com.br/7891150087286.jpg;https://www.superkoch.com.br/produtos/7068252/creme-para-pentear-texturas-reais-cacheados-dove-355ml
68952;Cafeteira Elétrica Desperta Cadence Preta 220V;7898700214994;https://imagens.superkoch.com.br/7898700214994.jpg;https://www.superkoch.com.br/produtos/7066169/cafeteira-eletrica-desperta-cadence-preta-220v
68962;-;-;-;0
68971;Queijo Cream Cheese Tradicional Président 150G;7891097102387;https://imagens.superkoch.com.br/7891097102387.jpg;https://www.superkoch.com.br/produtos/7074588/queijo-cream-cheese-tradicional-president-150g
68977;Iogurte Batavo Pense Zero Mamão 170G;7891097101618;https://imagens.superkoch.com.br/7891097101618.jpg;https://www.superkoch.com.br/produtos/7070533/iogurte-batavo-pense-zero-mamao-170g
68978;Iogurte Grego Batavo Pense Zero Tradicional 100G;7891097000720;https://imagens.superkoch.com.br/7891097000720.jpg;https://www.superkoch.com.br/produtos/7070613/iogurte-grego-batavo-pense-zero-tradicional-100g
68980;Creme para Pentear Boom Volume Máximo Seda 350Ml;7891150088375;https://imagens.superkoch.com.br/7891150088375.jpg;https://www.superkoch.com.br/produtos/7068216/creme-para-pentear-boom-volume-maximo-seda-350ml
68985;Grão de Bico Caldao 400G;7897656600028;https://imagens.superkoch.com.br/7897656600028.jpg;https://www.superkoch.com.br/produtos/7070307/grao-de-bico-caldao-400g
68986;Lentilha Caldão 400G;7897656600837;https://imagens.superkoch.com.br/7897656600837.jpg;https://www.superkoch.com.br/produtos/7071464/lentilha-caldao-400g
68987;Feijão Caldão Azuki Vermelho 500G;7897656600776;https://imagens.superkoch.com.br/7897656600776.jpg;https://www.superkoch.com.br/produtos/7069518/feijao-caldao-azuki-vermelho-500g
68988;Biscoito Vieira Wafer Limão 125G;5601008701316;https://imagens.superkoch.com.br/5601008701316.jpg;https://www.superkoch.com.br/produtos/7065483/biscoito-vieira-wafer-limao-125g
68991;Biscoito Vieira Wafer Caramelo 125G;5601008701323;https://imagens.superkoch.com.br/5601008701323.jpg;https://www.superkoch.com.br/produtos/7065481/biscoito-vieira-wafer-caramelo-125g
68992;Biscoito Vieira Wafer Chocolate 125G;5601008701330;https://imagens.superkoch.com.br/5601008701330.jpg;https://www.superkoch.com.br/produtos/7065482/biscoito-vieira-wafer-chocolate-125g
68993;Biscoito Vieira Princesa Amanteigado Sortido Original 400g;5601008200062;https://imagens.superkoch.com.br/5601008200062.jpg;https://www.superkoch.com.br/produtos/7065479/biscoito-vieira-princesa-amanteigado-sortido-original-400g
68994;Biscoito Vieira Princesa Amanteigado Chocoalate Ao Leite 200G;5601008201106;https://imagens.superkoch.com.br/5601008201106.jpg;https://www.superkoch.com.br/produtos/7065478/biscoito-vieira-princesa-amanteigado-chocoalate-ao-leite-200g
68995;Biscoito Vieira Circus Doce Sabor Cacau 300G;5601008200314;https://imagens.superkoch.com.br/5601008200314.jpg;https://www.superkoch.com.br/produtos/7065476/biscoito-vieira-circus-doce-sabor-cacau-300g
68996;Biscoito Vieira Circus Doce Sabor Mel 300G;5601008200307;https://imagens.superkoch.com.br/5601008200307.jpg;https://www.superkoch.com.br/produtos/7065477/biscoito-vieira-circus-doce-sabor-mel-300g
69000;Coloração Biocolor Homem Bozzano Preto;7891350038927;https://imagens.superkoch.com.br/7891350038927.jpg;https://www.superkoch.com.br/produtos/7067396/coloracao-biocolor-homem-bozzano-preto
69001;Coloração Biocolor Homem Bozzano Castanho Médio;7891350038903;https://imagens.superkoch.com.br/7891350038903.jpg;https://www.superkoch.com.br/produtos/7067395/coloracao-biocolor-homem-bozzano-castanho-medio
69002;Limpeza Pesada Ypê Original 1L;7896098902561;https://imagens.superkoch.com.br/7896098902561.jpg;https://www.superkoch.com.br/produtos/7071697/limpeza-pesada-ype-original-1l
69015;Coloração Biocolor Homem Bozzano Castanho Claro;7891350038897;https://imagens.superkoch.com.br/7891350038897.jpg;https://www.superkoch.com.br/produtos/7067393/coloracao-biocolor-homem-bozzano-castanho-claro
69016;Coloração Biocolor Homem Bozzano Castanho Escuro;7891350038910;https://imagens.superkoch.com.br/7891350038910.jpg;https://www.superkoch.com.br/produtos/7067394/coloracao-biocolor-homem-bozzano-castanho-escuro
69018;Tempero Kitano Dry Rub Churrasquear Suíno 115G;7891095911059;https://imagens.superkoch.com.br/7891095911059.jpg;https://www.superkoch.com.br/produtos/7076933/tempero-kitano-dry-rub-churrasquear-suino-115g
69019;Tempero Kitano Dry Rub Churrasquear Carne Bovina 115G;7891095911042;https://imagens.superkoch.com.br/7891095911042.jpg;https://www.superkoch.com.br/produtos/7076932/tempero-kitano-dry-rub-churrasquear-carne-bovina-115g
69021;Mix de Pimenta Reserva Refil Kitano 45G;7891095030934;https://imagens.superkoch.com.br/7891095030934.jpg;https://www.superkoch.com.br/produtos/7072631/mix-de-pimenta-reserva-refil-kitano-45g
69022;Maionese Tradicional Hellmann's Pague 500G Leve 600G;7891150072053;https://imagens.superkoch.com.br/7891150072053.jpg;https://www.superkoch.com.br/produtos/7072083/maionese-tradicional-hellmanns-pague-500g-leve-600g
69024;Maionese Alho Tostado com Ervas Heinz 215G;7896102502077;https://imagens.superkoch.com.br/7896102502077.jpg;https://www.superkoch.com.br/produtos/7072043/maionese-alho-tostado-com-ervas-heinz-215g
69027;Granola Nibs de Cacau Mãe Terra 800G;7896496995219;https://imagens.superkoch.com.br/7896496995219.jpg;https://www.superkoch.com.br/produtos/7070288/granola-nibs-de-cacau-mae-terra-800g
69028;Granola Mãe Terra Frutas E Mel 800G;7896496972111;https://imagens.superkoch.com.br/7896496972111.jpg;https://www.superkoch.com.br/produtos/7070287/granola-mae-terra-frutas-e-mel-800g
69078;Torta Koch Brigadeiro Pote Kg;3097;https://imagens.superkoch.com.br/3097.jpg;https://www.superkoch.com.br/produtos/7077215/torta-koch-brigadeiro-pote-kg
69079;Torta Koch Doce Leite com Coco P Kg;3098;https://imagens.superkoch.com.br/3098.jpg;https://www.superkoch.com.br/produtos/7077219/torta-koch-doce-leite-com-coco-p-kg
69080;Torta Koch Doce Leite com Coco G Kg;3099;https://imagens.superkoch.com.br/3099.jpg;https://www.superkoch.com.br/produtos/7077218/torta-koch-doce-leite-com-coco-g-kg
69081;Jerked Suíno Seara 400G;7894904272396;https://imagens.superkoch.com.br/7894904272396.jpg;https://www.superkoch.com.br/produtos/7070803/jerked-suino-seara-400g
69082;Frango Resfriado com Miudos Ave Serra Kg;3101;https://imagens.superkoch.com.br/3101.jpg;https://www.superkoch.com.br/produtos/7069939/frango-resfriado-com-miudos-ave-serra-kg
69086;Linguiça Calabresa Calemba 300G;7898056430383;https://imagens.superkoch.com.br/7898056430383.jpg;https://www.superkoch.com.br/produtos/7071704/linguica-calabresa-calemba-300g
69097;Condicionador Hialurônico Palmolive 350Ml;7509546681146;https://imagens.superkoch.com.br/7509546681146.jpg;https://www.superkoch.com.br/produtos/7067545/condicionador-hialuronico-palmolive-350ml
69098;Shampoo Cuidados Especiais Hydrate Palmolive 350Ml;7509546681153;https://imagens.superkoch.com.br/7509546681153.jpg;https://www.superkoch.com.br/produtos/7076345/shampoo-cuidados-especiais-hydrate-palmolive-350ml
69108;Espumante Brasileiro Salton Prosecco Brut Rosé 750Ml;7896023017933;https://imagens.superkoch.com.br/7896023017933.jpg;https://www.superkoch.com.br/produtos/7069346/espumante-brasileiro-salton-prosecco-brut-rose-750ml
69109;Espumante Brasileiro Salton Moscatel Rosé 750Ml;7896023017919;https://imagens.superkoch.com.br/7896023017919.jpg;https://www.superkoch.com.br/produtos/7069342/espumante-brasileiro-salton-moscatel-rose-750ml
69110;Whisky Blonde Johnnie Walker 750Ml;5000267190556;https://imagens.superkoch.com.br/5000267190556.jpg;https://www.superkoch.com.br/produtos/7078018/whisky-blonde-johnnie-walker-750ml
69112;Óleo Especial de Algodão Liza 900Ml;7896036099254;https://imagens.superkoch.com.br/7896036099254.jpg;https://www.superkoch.com.br/produtos/7073001/oleo-especial-de-algodao-liza-900ml
69121;Espeto Bonelli Duplo Galvanizizado 5Mm;7898940113330;https://imagens.superkoch.com.br/7898940113330.jpg;https://www.superkoch.com.br/produtos/7069228/espeto-bonelli-duplo-galvanizizado-5mm
69122;Espeto Bonelli Duplo Galvanizado 6Mm;7898940113316;https://imagens.superkoch.com.br/7898940113316.jpg;https://www.superkoch.com.br/produtos/7069227/espeto-bonelli-duplo-galvanizado-6mm
69123;Espeto Bonelli Simples Galvanizado 670Mm;7898940113293;https://imagens.superkoch.com.br/7898940113293.jpg;0
69124;Grelha Bonelli Galvanizada 500x500mm;7898940113378;https://imagens.superkoch.com.br/7898940113378.jpg;https://www.superkoch.com.br/produtos/7070317/grelha-bonelli-galvanizada-500x500mm
69129;Saco de Algodão Alvejado Alklin Super 40X60cm;7897750782897;https://imagens.superkoch.com.br/7897750782897.jpg;https://www.superkoch.com.br/produtos/7075618/saco-de-algodao-alvejado-alklin-super-40x60cm
69130;Flanela 33 x 53cm Alklin;7897750770245;https://imagens.superkoch.com.br/7897750770245.jpg;https://www.superkoch.com.br/produtos/7069699/flanela-33-x-53cm-alklin
69131;Flanela 28 x 48cm Cor Laranja Alklin;7897750770238;https://imagens.superkoch.com.br/7897750770238.jpg;https://www.superkoch.com.br/produtos/7069698/flanela-28-x-48cm-cor-laranja-alklin
69132;Pano Piso Alklin Esfregão Alvejado 40x67Cm com 4 Unidades;7897750782002;https://imagens.superkoch.com.br/7897750782002.jpg;https://www.superkoch.com.br/produtos/7073434/pano-piso-alklin-esfregao-alvejado-40x67cm-com-4-unidades
69138;-;7898933001217;https://imagens.superkoch.com.br/7898933001125.jpg;0
69141;Tempero para Frango Knorr 50G;7891150088702;https://imagens.superkoch.com.br/7891150088702.jpg;https://www.superkoch.com.br/produtos/7076961/tempero-para-frango-knorr-50g
69142;Tempero para Carnes Knorr 50G;7891150088719;https://imagens.superkoch.com.br/7891150088719.jpg;https://www.superkoch.com.br/produtos/7076958/tempero-para-carnes-knorr-50g
69153;-;-;-;0
69154;-;7898626601595;-;0
69158;Condicionador Neutrox Clássico 300Ml;7891176117646;https://imagens.superkoch.com.br/7891176117646.jpg;https://www.superkoch.com.br/produtos/7067576/condicionador-neutrox-classico-300ml
69159;-;49800035171;https://imagens.superkoch.com.br/049800035171.jpg;0
69161;Protetor Solar Nivea Facial Beaty FPS 50 Expert Sensitive 50G;4005900837677;https://imagens.superkoch.com.br/4005900837677.jpg;https://www.superkoch.com.br/produtos/7074510/protetor-solar-nivea-facial-beaty-fps-50-expert-sensitive-50g
69162;Protetor Solar Facial Antissinais FPS 30 Toque Seco Nivea 50Ml;4005900200204;https://imagens.superkoch.com.br/4005900200204.jpg;https://www.superkoch.com.br/produtos/7074501/protetor-solar-facial-antissinais-fps-30-toque-seco-nivea-50ml
69163;Protetor Solar Toque Seco Antissinais FPS 70 Sun Nivea 40Ml;4005900980397;https://imagens.superkoch.com.br/4005900980397.jpg;https://www.superkoch.com.br/produtos/7074532/protetor-solar-toque-seco-antissinais-fps-70-sun-nivea-40ml
69164;Protetor Solar Nivea Protect e Hidrata Fps 50 400Ml;4005808858217;https://imagens.superkoch.com.br/4005808858217.jpg;https://www.superkoch.com.br/produtos/7074511/protetor-solar-nivea-protect-e-hidrata-fps-50-400ml
69165;Proteção Solar Spray Nivea Sun FPS 50 200Ml;4005900741158;https://imagens.superkoch.com.br/4005900741158.jpg;https://www.superkoch.com.br/produtos/7273765/protecao-solar-spray-nivea-sun-fps-50-200ml
69166;Gel Pós Sol Nivea Reparador Aloe Vera 175ml;4005900991874;https://imagens.superkoch.com.br/4005900991874.jpg;https://www.superkoch.com.br/produtos/7070055/gel-pos-sol-nivea-reparador-aloe-vera-175ml
69167;Kit Protetor Solar Facial Toque Seco FPS 60 Nivea Sun 50Ml Grátis Creme Facial 100G;4005900921635;https://imagens.superkoch.com.br/4005900921635.jpg;https://www.superkoch.com.br/produtos/7071041/kit-protetor-solar-facial-toque-seco-fps-60-nivea-sun-50ml-gratis-creme-facial-100g
69168;Kit Protetor Solar Protect e Hidrata FPS 30 Nivea Sun 200Ml Grátis Protetor Solar 100Ml;4005900695543;https://imagens.superkoch.com.br/4005900695543.jpg;https://www.superkoch.com.br/produtos/7071049/kit-protetor-solar-protect-e-hidrata-fps-30-nivea-sun-200ml-gratis-protetor-solar-100ml
69169;Kit Protetor Solar Nivea Protect FPS 50 200ml + Protetor Solar Kids FPS 60 100ml;4005900695536;https://imagens.superkoch.com.br/4005900695536.jpg;https://www.superkoch.com.br/produtos/7071046/kit-protetor-solar-nivea-protect-fps-50-200ml-protetor-solar-kids-fps-60-100ml
69170;Prato Alleanza Raso Churrasco 28.5Cm;7908199418374;https://imagens.superkoch.com.br/7908199418374.jpg;https://www.superkoch.com.br/produtos/7074346/prato-alleanza-raso-churrasco-285cm
69172;Cola Super Bonder Ultra Embalagem 20G;7891200015573;https://imagens.superkoch.com.br/7891200015573.jpg;https://www.superkoch.com.br/produtos/7067324/cola-super-bonder-ultra-embalagem-20g
69181;Maionese Light Hellman's 335G;7891150089501;https://imagens.superkoch.com.br/7891150089501.jpg;https://www.superkoch.com.br/produtos/7072072/maionese-light-hellmans-335g
69182;Tempero para Feijão Knorr 50G;7891150088696;https://imagens.superkoch.com.br/7891150088696.jpg;https://www.superkoch.com.br/produtos/7076959/tempero-para-feijao-knorr-50g
69183;-;-;-;0
69186;Sandália Ipanema Anatomica Surf Az Br;7890244999351;https://imagens.superkoch.com.br/7890244999351.jpg;https://www.superkoch.com.br/produtos/7087747/sandalia-ipanema-anatomica-surf-az-br
69189;Prato Descartável Cristalcopo Fundo 23Cm com 10 Unidades;7898597031469;https://imagens.superkoch.com.br/7898597031469.jpg;https://www.superkoch.com.br/produtos/7074365/prato-descartavel-cristalcopo-fundo-23cm-com-10-unidades
69208;-;7896072093988;https://imagens.superkoch.com.br/7896072093988.jpg;https://www.superkoch.com.br/produtos/7067474/composto-alimentar-muky-morango-pc-300g
69216;Iogurte Nesfit Ameixa, Aveia E Amaranto Triplo Zero Nestlé 850G;7891000371299;https://imagens.superkoch.com.br/7891000371299.jpg;https://www.superkoch.com.br/produtos/7070684/iogurte-nesfit-ameixa-aveia-e-amaranto-triplo-zero-nestle-850g
69220;Iogurte de Morango com Cereais Cobertos de Chocolate Mix Vigor 140G;7896625210855;https://imagens.superkoch.com.br/7896625210855.jpg;https://www.superkoch.com.br/produtos/7070582/iogurte-de-morango-com-cereais-cobertos-de-chocolate-mix-vigor-140g
69221;Iogurte de Morango com Confeitos Coloridos Mix Vigor 140G;7896625210862;https://imagens.superkoch.com.br/7896625210862.jpg;https://www.superkoch.com.br/produtos/7070583/iogurte-de-morango-com-confeitos-coloridos-mix-vigor-140g
69222;Requeijão Cremoso Sabor Cebola Caramelizada Catupiry 180G;7896353302181;https://imagens.superkoch.com.br/7896353302181.jpg;https://www.superkoch.com.br/produtos/7075180/requeijao-cremoso-sabor-cebola-caramelizada-catupiry-180g
69229;-;-;-;0
69230;-;-;-;0
69232;Kit Protetor Solar Facial FPS 30 30G e Protetor Solar Corporal FPS 30 200Ml Cenoura e Bronze;7896108566165;https://imagens.superkoch.com.br/7896108566165.jpg;https://www.superkoch.com.br/produtos/7071040/kit-protetor-solar-facial-fps-30-30g-e-protetor-solar-corporal-fps-30-200ml-cenoura-e-bronze
69233;Protetor Solar Aerosol Above Fator 15 150Ml;7899674021021;https://imagens.superkoch.com.br/7899674021021.jpg;https://www.superkoch.com.br/produtos/7074474/protetor-solar-aerosol-above-fator-15-150ml
69234;Protetor Solar Above FPS 50 150Ml;7899674017147;https://imagens.superkoch.com.br/7899674017147.jpg;https://www.superkoch.com.br/produtos/7074472/protetor-solar-above-fps-50-150ml
69235;Protetor Solar Above FPS 30 150Ml;7899674017130;https://imagens.superkoch.com.br/7899674017130.jpg;https://www.superkoch.com.br/produtos/7074471/protetor-solar-above-fps-30-150ml
69236;Protetor Solar Corporal Sun Fresh FPS 50 Spray Neutrogena 180Ml;7891010250966;https://imagens.superkoch.com.br/7891010250966.jpg;0
69238;Kit Protetor Solar Nivea FPS 50 Protect e Hidrata 200Ml e Protetor Facial FPS 60 50Ml;4005900921826;https://imagens.superkoch.com.br/4005900921826.jpg;https://www.superkoch.com.br/produtos/7071045/kit-protetor-solar-nivea-fps-50-protect-e-hidrata-200ml-e-protetor-facial-fps-60-50ml
69241;Repelente Líquido Elétrico Raid 45 Noites Sc Johnson Refil 32,9Ml com 3 Unidades;7894650007761;https://imagens.superkoch.com.br/7894650007761.jpg;https://www.superkoch.com.br/produtos/7075125/repelente-liquido-eletrico-raid-45-noites-sc-johnson-refil-329ml-com-3-unidades
69243;Creme Dental Colgate Luminous White Carvao Ativo 70G com 3;7509546679600;https://imagens.superkoch.com.br/7509546679600.jpg;https://www.superkoch.com.br/produtos/7068101/creme-dental-colgate-luminous-white-carvao-ativo-70g-com-3
69250;Achocolatado em Pó Muky Pacote Leve 700G Pague 600G;7896072093933;https://imagens.superkoch.com.br/7896072093933.jpg;https://www.superkoch.com.br/produtos/7063382/achocolatado-em-po-muky-pacote-leve-700g-pague-600g
69254;Mistura para Bolo Sabor Chocolate Cremoso Orquídea 350G;7896412851742;https://imagens.superkoch.com.br/7896412851742.jpg;https://www.superkoch.com.br/produtos/7072599/mistura-para-bolo-sabor-chocolate-cremoso-orquidea-350g
69255;Mistura para Bolo Sabor Chocolate Orquídea 350G;7896412851735;https://imagens.superkoch.com.br/7896412851735.jpg;https://www.superkoch.com.br/produtos/7072601/mistura-para-bolo-sabor-chocolate-orquidea-350g
69256;Mistura para Bolo Brownie e Petit Gateau Orquídea 350G;7896412851759;https://imagens.superkoch.com.br/7896412851759.jpg;https://www.superkoch.com.br/produtos/7072565/mistura-para-bolo-brownie-e-petit-gateau-orquidea-350g
69263;Batata Lays Sensações Lisa Peito Peru 40G;7892840820244;https://imagens.superkoch.com.br/7892840820244.jpg;https://www.superkoch.com.br/produtos/7064728/batata-lays-sensacoes-lisa-peito-peru-40g
69264;Batata Palha Elma Chips Tradicional 100G;7892840820381;https://imagens.superkoch.com.br/7892840820381.jpg;https://www.superkoch.com.br/produtos/7064737/batata-palha-elma-chips-tradicional-100g
69276;Desodorante Aerosol Suave de Frutas Vermelhas e Lichia 200Ml Leve Mais Pague Menos;7891150087385;https://imagens.superkoch.com.br/7891150087385.jpg;https://www.superkoch.com.br/produtos/7068537/desodorante-aerosol-suave-de-frutas-vermelhas-e-lichia-200ml-leve-mais-pague-menos
69278;Desodorante Aerosol Proteção Intensa Antibacterial Men 200ml;7891150087446;https://imagens.superkoch.com.br/7891150087446.jpg;https://www.superkoch.com.br/produtos/7068518/desodorante-aerosol-protecao-intensa-antibacterial-men-200ml
69279;Sabonete em Barra de Erva Doce e Camomila Dove 90G;7891150088238;https://imagens.superkoch.com.br/7891150088238.jpg;https://www.superkoch.com.br/produtos/7075355/sabonete-em-barra-de-erva-doce-e-camomila-dove-90g
69282;Panettone Paneteria Flowpack Frutas 300G;7898633330846;https://imagens.superkoch.com.br/7898633330846.jpg;https://www.superkoch.com.br/produtos/7073364/panettone-paneteria-flowpack-frutas-300g
69283;Panettone Romanato Gotas Chocolate 300G;7898633330853;https://imagens.superkoch.com.br/7898633330853.jpg;https://www.superkoch.com.br/produtos/7073374/panettone-romanato-gotas-chocolate-300g
69284;Mordedor Lillo Caranguejo Azul;7896033232289;https://imagens.superkoch.com.br/7896033232289.jpg;https://www.superkoch.com.br/produtos/7072803/mordedor-lillo-caranguejo-azul
69285;Mordedor Lillo Caranguejo Rosa;7896033232296;https://imagens.superkoch.com.br/7896033232296.jpg;https://www.superkoch.com.br/produtos/7072804/mordedor-lillo-caranguejo-rosa
69287;Gás Butano CampGás Refil Para Fogareiro 227G;7896558413286;https://imagens.superkoch.com.br/7896558413286.jpg;https://www.superkoch.com.br/produtos/7070033/gas-butano-campgas-refil-para-fogareiro-227g
69291;Licor Cream Raspberry, Chocolate e Baobab Flavour Amarula 750Ml;7908724101092;https://imagens.superkoch.com.br/6001108101891.jpg;https://www.superkoch.com.br/produtos/7071478/licor-cream-raspberry-chocolate-e-baobab-flavour-amarula-750ml
69296;Ovos Vermelhos Carminatti com 12 Unidades;7898675840143;https://imagens.superkoch.com.br/7898187730307.jpg;https://www.superkoch.com.br/produtos/7073207/ovos-vermelhos-carminatti-com-12-unidades
69307;Sabonete Baby Glicerinado Suave Protex 85G;7509546673226;https://imagens.superkoch.com.br/7509546673226.jpg;https://www.superkoch.com.br/produtos/7075325/sabonete-baby-glicerinado-suave-protex-85g
69312;-;-;-;0
69313;-;-;-;0
69314;-;-;-;0
69315;-;-;-;0
69317;Preservativo Masculino Lubrificado Sensitive Jontex Leve 8 Pague 7 Unidades;7896222721068;https://imagens.superkoch.com.br/7896222721068.jpg;https://www.superkoch.com.br/produtos/7074415/preservativo-masculino-lubrificado-sensitive-jontex-leve-8-pague-7-unidades
69318;Preservativo Jontex Leve 8 pague 7;7896222721075;https://imagens.superkoch.com.br/7896222721075.jpg;https://www.superkoch.com.br/produtos/7074411/preservativo-jontex-leve-8-pague-7
69329;Espumante Branco Brasileiro Di Mallo  Prosecco 750ml;7896267774197;https://imagens.superkoch.com.br/7896267774197.jpg;https://www.superkoch.com.br/produtos/7069296/espumante-branco-brasileiro-di-mallo-prosecco-750ml
69330;Espumante Rosé Brasileiro Di Mallo  Blend 750ml;7896267774203;https://imagens.superkoch.com.br/7896267774203.jpg;https://www.superkoch.com.br/produtos/7069398/espumante-rose-brasileiro-di-mallo-blend-750ml
69331;Espumante Rosé Brasileiro Di Mallo  Moscatel 750ml;7896267774180;https://imagens.superkoch.com.br/7896267774180.jpg;https://www.superkoch.com.br/produtos/7069399/espumante-rose-brasileiro-di-mallo-moscatel-750ml
69332;Espumante Branco Brasileiro Di Mallo  Moscatel 750ml;7896267774173;https://imagens.superkoch.com.br/7896267774173.jpg;https://www.superkoch.com.br/produtos/7069295/espumante-branco-brasileiro-di-mallo-moscatel-750ml
69340;Suco Campo Largo Uva Embalagem 250Ml;7896931614125;https://imagens.superkoch.com.br/7896931614125.jpg;https://www.superkoch.com.br/produtos/7076697/suco-campo-largo-uva-embalagem-250ml
69347;Sagu Neve 500G;7896831751302;https://imagens.superkoch.com.br/7896831751302.jpg;https://www.superkoch.com.br/produtos/7075688/sagu-neve-500g
69348;Bala Florestal Doces Emoções Sortida Pacote 500G;7896321028471;https://imagens.superkoch.com.br/7896321028471.jpg;https://www.superkoch.com.br/produtos/7064418/bala-florestal-doces-emocoes-sortida-pacote-500g
69352;-;7896058257656;-;0
69353;-;7896183003470;-;0
69354;Gelatina de Morango La Rend Caixa com 20G;7898002570651;-;0
69356;-;7896058500912;-;0
69357;Suco Dafruta Concentrado Uva Garrefa Pet com 1L;7896005401835;-;0
69358;Suco Dafruta Concentrado Abacaxi Garrefa Pet com 500Ml;7896005400012;-;0
69359;Pudim Bretzke Baunilha Pacote com 35G;7896072078039;-;0
69360;Suco Tikito Uva Garrafa Pet com 450Ml;7898126700033;-;0
69361;Suco Tikito Laranja Garrafa Pet com 450Ml;7898126700026;-;0
69362;Baguete Lievito Fermentação Natural Tradicional 275G;3111;https://imagens.superkoch.com.br/3111.jpg;https://www.superkoch.com.br/produtos/7064339/baguete-lievito-fermentacao-natural-tradicional-275g
69363;Pão Lievito 100% Integral Tradicional Fermentação 450G;3112;https://imagens.superkoch.com.br/3112.jpg;https://www.superkoch.com.br/produtos/7073678/pao-lievito-100-integral-tradicional-fermentacao-450g
69366;Pão Lievito Italiano Tradicional Fermentação Natural 450G;3119;https://imagens.superkoch.com.br/3119.jpg;https://www.superkoch.com.br/produtos/7073682/pao-lievito-italiano-tradicional-fermentacao-natural-450g
69367;Pão Lievito Italiano Mini Fermentação Natural 265G;3120;https://imagens.superkoch.com.br/3120.jpg;https://www.superkoch.com.br/produtos/7073681/pao-lievito-italiano-mini-fermentacao-natural-265g
69369;Pão Lievito Batata Doce Roxa Fermentação Natural 450G;3121;https://imagens.superkoch.com.br/3121.jpg;https://www.superkoch.com.br/produtos/7073679/pao-lievito-batata-doce-roxa-fermentacao-natural-450g
69372;Pão Lievito Queijo Colonial Fermentação Natural Pacote com 450G;3123;https://imagens.superkoch.com.br/3123.jpg;https://www.superkoch.com.br/produtos/7073683/pao-lievito-queijo-colonial-fermentacao-natural-pacote-com-450g
69373;Pão Lievito Castanha Girrasol Fermentação Natural 450G;3124;https://imagens.superkoch.com.br/3124.jpg;https://www.superkoch.com.br/produtos/7073680/pao-lievito-castanha-girrasol-fermentacao-natural-450g
69396;Xarope Morango Monin 250Ml;3052911188879;https://imagens.superkoch.com.br/3052911188879.jpg;https://www.superkoch.com.br/produtos/7078066/xarope-morango-monin-250ml
69397;Xarope de Tangerina Monin 250Ml;3052911376405;https://imagens.superkoch.com.br/3052911376405.jpg;https://www.superkoch.com.br/produtos/7078060/xarope-de-tangerina-monin-250ml
69398;Xarope Monin Maca Verde 250Ml;3052911188848;https://imagens.superkoch.com.br/3052911188848.jpg;https://www.superkoch.com.br/produtos/7078065/xarope-monin-maca-verde-250ml
69399;Xarope de Cranberry Monin 250Ml;3052911376269;https://imagens.superkoch.com.br/3052911376269.jpg;https://www.superkoch.com.br/produtos/7078058/xarope-de-cranberry-monin-250ml
69402;Pulverizador Nobre Unidade 500Ml;7899682739734;https://imagens.superkoch.com.br/7899682739734.jpg;https://www.superkoch.com.br/produtos/7074553/pulverizador-nobre-unidade-500ml
69408;Manjar Faça Festa Coco Pacote com  30G;7898683710926;-;0
